id_orden,id_cuenta,id_cliente,sexo_cliente,edad_cliente,fecha_apertura_cuenta,id_distrito,nombre_distrito,region,bank_to,account_to,k_symbol,categoria_orden,monto_orden
29648,161,194,F,74,1994-07-04,28,Plzen - sever,west Bohemia,WX,62378322,SIPO,Servicios del Hogar,892.0
29649,162,195,M,79,1993-08-25,60,Prostejov,south Moravia,GH,1325488,SIPO,Servicios del Hogar,3458.0
29650,163,197,M,65,1993-01-27,30,Sokolov,west Bohemia,UV,86180990,SIPO,Servicios del Hogar,3116.0
29651,163,197,M,65,1993-01-27,30,Sokolov,west Bohemia,IJ,8512616,SIPO,Servicios del Hogar,612.0
29652,165,199,M,75,1993-06-01,25,Klatovy,west Bohemia,OP,71082353,SIPO,Servicios del Hogar,1788.0
29653,166,201,F,68,1996-08-20,17,Pelhrimov,south Bohemia,QR,26919090,SIPO,Servicios del Hogar,3044.0
29654,168,203,M,36,1993-04-27,31,Tachov,west Bohemia,WX,47454333,SIPO,Servicios del Hogar,2013.0
29655,169,205,F,56,1995-09-28,4,Kladno,central Bohemia,IJ,71273207,SIPO,Servicios del Hogar,4975.0
29656,169,205,F,56,1995-09-28,4,Kladno,central Bohemia,KL,15956706,LEASING,Arrendamiento / Leasing,696.0
29657,171,207,M,66,1996-06-08,46,Nachod,east Bohemia,UV,5356938,SIPO,Servicios del Hogar,3486.0
29658,172,208,F,58,1993-08-30,13,Rakovnik,central Bohemia,OP,11598539,SIPO,Servicios del Hogar,4221.0
29659,173,210,M,59,1993-11-26,66,Zdar nad Sazavou,south Moravia,KL,95605074,SIPO,Servicios del Hogar,6256.0
29660,173,210,M,59,1993-11-26,66,Zdar nad Sazavou,south Moravia,KL,26238835,SIN_ESPECIFICAR,Sin Especificar,1428.0
29661,173,210,M,59,1993-11-26,66,Zdar nad Sazavou,south Moravia,CD,85405385,POJISTNE,Pago de Seguros,735.0
29662,173,210,M,59,1993-11-26,66,Zdar nad Sazavou,south Moravia,CD,50065535,SIN_ESPECIFICAR,Sin Especificar,189.0
29663,173,210,M,59,1993-11-26,66,Zdar nad Sazavou,south Moravia,UV,38819456,UVER,Cuota de Prestamo,8734.0
29664,174,212,M,23,1996-09-04,52,Usti nad Orlici,east Bohemia,QR,73784321,SIPO,Servicios del Hogar,2139.0
29667,176,215,M,31,1996-08-12,71,Novy Jicin,north Moravia,GH,53236597,UVER,Cuota de Prestamo,2288.0
29668,176,215,M,31,1996-08-12,71,Novy Jicin,north Moravia,AB,55640232,SIPO,Servicios del Hogar,4564.0
29669,176,215,M,31,1996-08-12,71,Novy Jicin,north Moravia,OP,90734010,SIN_ESPECIFICAR,Sin Especificar,36.0
29670,176,215,M,31,1996-08-12,71,Novy Jicin,north Moravia,QR,11736327,POJISTNE,Pago de Seguros,97.0
29671,178,217,F,24,1997-09-06,59,Kromeriz,south Moravia,OP,16301811,SIPO,Servicios del Hogar,1482.0
29672,178,217,F,24,1997-09-06,59,Kromeriz,south Moravia,ST,1946038,SIN_ESPECIFICAR,Sin Especificar,505.0
29673,179,218,F,18,1997-09-22,1,Hl.m. Praha,Prague,UV,16450244,SIPO,Servicios del Hogar,7615.0
29674,179,218,F,18,1997-09-22,1,Hl.m. Praha,Prague,IJ,47684144,SIN_ESPECIFICAR,Sin Especificar,1066.0
29675,179,218,F,18,1997-09-22,1,Hl.m. Praha,Prague,AB,11941713,POJISTNE,Pago de Seguros,378.0
29676,179,218,F,18,1997-09-22,1,Hl.m. Praha,Prague,OP,39081686,SIN_ESPECIFICAR,Sin Especificar,4608.0
29677,181,221,F,21,1996-06-11,21,Tabor,south Bohemia,KL,66975450,SIPO,Servicios del Hogar,6780.0
29678,183,223,F,46,1993-12-12,43,Hradec Kralove,east Bohemia,AB,5552345,SIPO,Servicios del Hogar,5202.0
29679,183,223,F,46,1993-12-12,43,Hradec Kralove,east Bohemia,GH,85986530,SIN_ESPECIFICAR,Sin Especificar,752.0
29680,184,224,M,43,1996-02-21,77,Vsetin,north Moravia,IJ,65986150,LEASING,Arrendamiento / Leasing,1623.0
29681,185,225,M,62,1997-07-04,32,Ceska Lipa,north Bohemia,IJ,14592427,SIPO,Servicios del Hogar,6526.0
29682,186,226,M,56,1993-07-29,1,Hl.m. Praha,Prague,GH,83964973,SIPO,Servicios del Hogar,6862.0
29683,187,227,F,72,1993-03-28,5,Kolin,central Bohemia,UV,39898049,SIPO,Servicios del Hogar,2798.0
29684,188,228,F,42,1993-04-20,54,Brno - mesto,south Moravia,AB,26629168,SIPO,Servicios del Hogar,7426.0
29685,189,229,M,29,1997-04-16,76,Sumperk,north Moravia,GH,54808670,SIPO,Servicios del Hogar,4244.0
29686,189,229,M,29,1997-04-16,76,Sumperk,north Moravia,OP,28932172,SIN_ESPECIFICAR,Sin Especificar,750.0
29687,189,229,M,29,1997-04-16,76,Sumperk,north Moravia,MN,76972424,POJISTNE,Pago de Seguros,360.0
29688,190,230,F,31,1995-03-02,74,Ostrava - mesto,north Moravia,YZ,24279922,SIPO,Servicios del Hogar,4519.0
29689,190,230,F,31,1995-03-02,74,Ostrava - mesto,north Moravia,WX,3125066,SIN_ESPECIFICAR,Sin Especificar,3233.0
29690,190,230,F,31,1995-03-02,74,Ostrava - mesto,north Moravia,WX,5304331,POJISTNE,Pago de Seguros,42.0
29691,190,230,F,31,1995-03-02,74,Ostrava - mesto,north Moravia,YZ,50605297,SIN_ESPECIFICAR,Sin Especificar,1316.0
29692,191,231,M,57,1997-03-17,41,Usti nad Labem,north Bohemia,YZ,89219265,LEASING,Arrendamiento / Leasing,4421.0
29693,192,232,F,77,1993-01-08,55,Brno - venkov,south Moravia,IJ,70552640,SIPO,Servicios del Hogar,3583.0
29694,193,233,F,40,1996-12-22,69,Jesenik,north Moravia,QR,21547550,SIPO,Servicios del Hogar,7110.0
29695,194,235,F,55,1996-08-01,44,Chrudim,east Bohemia,CD,39405787,SIPO,Servicios del Hogar,2648.0
29696,195,236,M,37,1997-02-27,70,Karvina,north Moravia,AB,37868559,SIPO,Servicios del Hogar,6260.0
29697,196,238,F,37,1993-11-14,4,Kladno,central Bohemia,MN,84787642,SIPO,Servicios del Hogar,1270.0
29698,196,238,F,37,1993-11-14,4,Kladno,central Bohemia,AB,90261184,SIN_ESPECIFICAR,Sin Especificar,4417.0
29699,196,238,F,37,1993-11-14,4,Kladno,central Bohemia,KL,30200135,POJISTNE,Pago de Seguros,2554.0
29700,196,238,F,37,1993-11-14,4,Kladno,central Bohemia,IJ,21173686,SIN_ESPECIFICAR,Sin Especificar,385.0
29701,197,239,F,24,1993-02-25,1,Hl.m. Praha,Prague,EF,67286312,SIPO,Servicios del Hogar,9454.0
29702,198,240,F,69,1993-10-25,70,Karvina,north Moravia,MN,67775189,SIPO,Servicios del Hogar,700.0
29703,198,240,F,69,1993-10-25,70,Karvina,north Moravia,QR,64557379,SIPO,Servicios del Hogar,2166.0
29704,199,241,M,39,1996-10-26,70,Karvina,north Moravia,CD,15875643,SIPO,Servicios del Hogar,1984.0
29705,201,243,M,44,1994-11-02,63,Vyskov,south Moravia,OP,34061867,SIPO,Servicios del Hogar,9584.0
29711,204,246,F,28,1996-01-13,67,Bruntal,north Moravia,UV,59721839,SIPO,Servicios del Hogar,1950.0
29712,205,247,M,41,1997-10-08,1,Hl.m. Praha,Prague,AB,99149345,SIPO,Servicios del Hogar,4297.0
29713,206,248,F,29,1995-04-08,61,Trebic,south Moravia,KL,75771987,SIPO,Servicios del Hogar,2902.0
29714,207,250,F,19,1993-07-25,2,Benesov,central Bohemia,KL,71656483,SIPO,Servicios del Hogar,403.0
29715,207,250,F,19,1993-07-25,2,Benesov,central Bohemia,GH,4786676,SIN_ESPECIFICAR,Sin Especificar,10.0
29716,207,250,F,19,1993-07-25,2,Benesov,central Bohemia,AB,83722591,POJISTNE,Pago de Seguros,2726.0
29717,208,251,F,22,1996-03-27,54,Brno - mesto,south Moravia,AB,9118587,SIPO,Servicios del Hogar,4148.0
29718,208,251,F,22,1996-03-27,54,Brno - mesto,south Moravia,CD,77937751,SIN_ESPECIFICAR,Sin Especificar,1767.0
29719,208,251,F,22,1996-03-27,54,Brno - mesto,south Moravia,UV,98481541,POJISTNE,Pago de Seguros,986.0
29720,208,251,F,22,1996-03-27,54,Brno - mesto,south Moravia,OP,28241002,SIN_ESPECIFICAR,Sin Especificar,545.0
29721,209,252,F,29,1996-11-24,37,Litomerice,north Bohemia,QR,17469549,SIPO,Servicios del Hogar,483.0
29722,209,252,F,29,1996-11-24,37,Litomerice,north Bohemia,EF,52778792,SIN_ESPECIFICAR,Sin Especificar,41.0
29723,209,252,F,29,1996-11-24,37,Litomerice,north Bohemia,KL,1601225,POJISTNE,Pago de Seguros,1796.0
29724,210,253,F,51,1996-03-17,48,Rychnov nad Kneznou,east Bohemia,IJ,24753552,SIPO,Servicios del Hogar,7534.0
29725,211,254,M,35,1997-07-19,28,Plzen - sever,west Bohemia,IJ,2884138,LEASING,Arrendamiento / Leasing,2394.0
29726,212,255,F,47,1993-01-20,27,Plzen - jih,west Bohemia,EF,58462047,SIPO,Servicios del Hogar,13841.0
29727,213,256,F,35,1995-08-29,73,Opava,north Moravia,EF,4553950,SIPO,Servicios del Hogar,5625.0
29728,214,257,F,56,1997-03-09,22,Domazlice,west Bohemia,EF,26426023,SIPO,Servicios del Hogar,2097.0
29729,215,259,M,32,1997-11-25,31,Tachov,west Bohemia,MN,65896379,SIPO,Servicios del Hogar,2121.0
29730,216,261,F,61,1994-05-16,38,Louny,north Bohemia,KL,85333066,SIPO,Servicios del Hogar,1486.0
29731,216,261,F,61,1994-05-16,38,Louny,north Bohemia,GH,38205874,SIPO,Servicios del Hogar,1513.0
29732,217,262,M,53,1995-01-20,77,Vsetin,north Moravia,CD,23454666,SIPO,Servicios del Hogar,3459.0
29733,217,262,M,53,1995-01-20,77,Vsetin,north Moravia,YZ,55710929,LEASING,Arrendamiento / Leasing,653.0
29734,218,263,M,36,1996-02-06,68,Frydek - Mistek,north Moravia,IJ,10956299,LEASING,Arrendamiento / Leasing,3182.0
29735,219,264,M,20,1995-09-06,28,Plzen - sever,west Bohemia,GH,77167427,SIPO,Servicios del Hogar,2336.0
29736,219,264,M,20,1995-09-06,28,Plzen - sever,west Bohemia,OP,33257001,SIN_ESPECIFICAR,Sin Especificar,2988.0
29737,220,265,F,65,1993-04-09,72,Olomouc,north Moravia,QR,26923066,SIPO,Servicios del Hogar,3095.0
29738,221,266,F,31,1996-10-30,19,Prachatice,south Bohemia,CD,98228793,SIPO,Servicios del Hogar,7896.0
29739,222,267,M,31,1993-03-15,37,Litomerice,north Bohemia,WX,52384513,LEASING,Arrendamiento / Leasing,3441.0
29740,224,269,F,75,1996-10-27,15,Cesky Krumlov,south Bohemia,EF,63218277,SIPO,Servicios del Hogar,3503.0
29741,225,270,M,51,1993-07-28,1,Hl.m. Praha,Prague,MN,74407583,SIPO,Servicios del Hogar,3383.0
29742,225,270,M,51,1993-07-28,1,Hl.m. Praha,Prague,KL,93545496,SIN_ESPECIFICAR,Sin Especificar,2.0
29743,226,272,F,54,1997-02-23,70,Karvina,north Moravia,UV,29971635,SIPO,Servicios del Hogar,8928.0
29744,226,272,F,54,1997-02-23,70,Karvina,north Moravia,GH,39824432,UVER,Cuota de Prestamo,9112.0
29745,227,273,F,26,1995-03-28,27,Plzen - jih,west Bohemia,GH,28972292,SIPO,Servicios del Hogar,9381.0
29746,228,274,F,28,1993-09-28,5,Kolin,central Bohemia,QR,78199761,SIPO,Servicios del Hogar,1946.0
29747,228,274,F,28,1993-09-28,5,Kolin,central Bohemia,EF,26569271,SIN_ESPECIFICAR,Sin Especificar,2158.0
29748,229,275,F,80,1997-06-07,1,Hl.m. Praha,Prague,ST,55160808,SIPO,Servicios del Hogar,2505.0
29749,230,276,M,41,1996-02-26,1,Hl.m. Praha,Prague,ST,66906124,SIPO,Servicios del Hogar,5615.0
29750,230,276,M,41,1996-02-26,1,Hl.m. Praha,Prague,AB,95935326,SIN_ESPECIFICAR,Sin Especificar,1527.0
29751,230,276,M,41,1996-02-26,1,Hl.m. Praha,Prague,KL,3922403,POJISTNE,Pago de Seguros,1058.0
29752,231,278,F,26,1995-04-03,22,Domazlice,west Bohemia,WX,51732343,SIPO,Servicios del Hogar,2073.0
29753,232,280,F,29,1997-11-29,45,Jicin,east Bohemia,KL,62672704,SIPO,Servicios del Hogar,3643.0
29755,234,282,F,60,1993-07-15,73,Opava,north Moravia,MN,20655334,SIPO,Servicios del Hogar,2809.0
29756,235,284,M,24,1993-10-06,41,Usti nad Labem,north Bohemia,MN,79934978,SIPO,Servicios del Hogar,895.0
29757,235,284,M,24,1993-10-06,41,Usti nad Labem,north Bohemia,KL,52539473,SIN_ESPECIFICAR,Sin Especificar,1321.0
29758,237,287,M,18,1994-03-25,50,Svitavy,east Bohemia,AB,13233763,SIPO,Servicios del Hogar,152.0
29759,237,287,M,18,1994-03-25,50,Svitavy,east Bohemia,AB,58324587,SIN_ESPECIFICAR,Sin Especificar,1788.0
29760,238,288,M,36,1993-08-15,6,Kutna Hora,central Bohemia,IJ,39059901,SIPO,Servicios del Hogar,2234.0
29761,239,289,M,40,1993-03-01,69,Jesenik,north Moravia,CD,96977406,SIPO,Servicios del Hogar,1042.0
29762,239,289,M,40,1993-03-01,69,Jesenik,north Moravia,MN,30218410,SIN_ESPECIFICAR,Sin Especificar,5995.0
29763,239,289,M,40,1993-03-01,69,Jesenik,north Moravia,IJ,47741246,POJISTNE,Pago de Seguros,152.0
29764,240,290,M,39,1997-04-28,72,Olomouc,north Moravia,WX,50178039,SIPO,Servicios del Hogar,9621.0
29765,240,290,M,39,1997-04-28,72,Olomouc,north Moravia,OP,22710114,LEASING,Arrendamiento / Leasing,1050.0
29766,241,292,F,40,1996-09-29,15,Cesky Krumlov,south Bohemia,QR,28285497,SIPO,Servicios del Hogar,1344.0
29767,241,292,F,40,1996-09-29,15,Cesky Krumlov,south Bohemia,MN,27381342,SIN_ESPECIFICAR,Sin Especificar,632.0
29768,241,292,F,40,1996-09-29,15,Cesky Krumlov,south Bohemia,EF,14364838,POJISTNE,Pago de Seguros,610.0
29769,242,293,M,55,1996-08-29,69,Jesenik,north Moravia,WX,23104387,SIPO,Servicios del Hogar,1062.0
29770,242,293,M,55,1996-08-29,69,Jesenik,north Moravia,WX,62032568,SIN_ESPECIFICAR,Sin Especificar,2977.0
29771,243,294,M,30,1993-11-06,55,Brno - venkov,south Moravia,KL,55282419,LEASING,Arrendamiento / Leasing,1041.0
29772,243,294,M,30,1993-11-06,55,Brno - venkov,south Moravia,GH,73269855,SIPO,Servicios del Hogar,3067.0
29773,244,295,M,59,1993-02-08,24,Karlovy Vary,west Bohemia,MN,74832015,SIPO,Servicios del Hogar,2190.0
29774,244,295,M,59,1993-02-08,24,Karlovy Vary,west Bohemia,OP,78948193,SIN_ESPECIFICAR,Sin Especificar,226.0
29775,244,295,M,59,1993-02-08,24,Karlovy Vary,west Bohemia,GH,7008588,POJISTNE,Pago de Seguros,232.0
29776,246,297,F,74,1997-12-20,65,Znojmo,south Moravia,YZ,8283996,SIPO,Servicios del Hogar,1970.0
29780,248,300,F,41,1995-04-02,1,Hl.m. Praha,Prague,AB,15760773,LEASING,Arrendamiento / Leasing,2485.0
29781,249,301,M,56,1996-12-03,28,Plzen - sever,west Bohemia,OP,26255619,SIPO,Servicios del Hogar,5618.0
29782,249,301,M,56,1996-12-03,28,Plzen - sever,west Bohemia,GH,99770348,SIN_ESPECIFICAR,Sin Especificar,1876.0
29783,250,302,M,27,1997-05-10,56,Breclav,south Moravia,WX,24246722,SIPO,Servicios del Hogar,3066.0
29784,251,303,M,52,1996-04-06,74,Ostrava - mesto,north Moravia,AB,92959981,SIPO,Servicios del Hogar,3059.0
29785,252,304,F,64,1996-12-26,19,Prachatice,south Bohemia,CD,91842740,SIPO,Servicios del Hogar,1767.0
29788,255,308,F,22,1996-11-03,68,Frydek - Mistek,north Moravia,WX,88934081,SIPO,Servicios del Hogar,5323.0
29789,257,310,M,48,1995-11-05,11,Praha - zapad,central Bohemia,ST,61510014,LEASING,Arrendamiento / Leasing,3817.0
29790,257,310,M,48,1995-11-05,11,Praha - zapad,central Bohemia,GH,22533124,SIPO,Servicios del Hogar,14166.0
29791,258,311,F,68,1997-07-09,64,Zlin,south Moravia,KL,37360865,SIPO,Servicios del Hogar,3737.0
29792,259,312,M,74,1993-10-28,2,Benesov,central Bohemia,MN,86616670,SIPO,Servicios del Hogar,297.0
29793,259,312,M,74,1993-10-28,2,Benesov,central Bohemia,EF,8156723,SIPO,Servicios del Hogar,2857.0
29794,260,313,F,56,1995-10-14,24,Karlovy Vary,west Bohemia,GH,71713226,SIPO,Servicios del Hogar,5247.0
29795,261,315,M,31,1996-10-07,54,Brno - mesto,south Moravia,IJ,49824553,SIPO,Servicios del Hogar,2182.0
29796,261,315,M,31,1996-10-07,54,Brno - mesto,south Moravia,ST,63415229,SIN_ESPECIFICAR,Sin Especificar,371.0
29797,263,317,F,41,1997-01-03,64,Zlin,south Moravia,WX,73582678,SIPO,Servicios del Hogar,6145.0
29798,264,318,F,55,1996-02-09,15,Cesky Krumlov,south Bohemia,YZ,19889706,SIPO,Servicios del Hogar,3307.0
29799,265,319,F,69,1996-07-05,19,Prachatice,south Bohemia,EF,28306174,SIPO,Servicios del Hogar,2900.0
29800,266,321,F,55,1994-05-11,47,Pardubice,east Bohemia,WX,96796440,LEASING,Arrendamiento / Leasing,4975.0
29801,267,322,M,65,1995-04-26,38,Louny,north Bohemia,KL,4520118,SIPO,Servicios del Hogar,3074.0
29802,268,324,M,38,1996-05-29,3,Beroun,central Bohemia,OP,4418570,SIPO,Servicios del Hogar,3121.0
29803,269,325,M,38,1996-08-30,3,Beroun,central Bohemia,QR,7832789,SIPO,Servicios del Hogar,456.0
29804,269,325,M,38,1996-08-30,3,Beroun,central Bohemia,YZ,55865961,SIN_ESPECIFICAR,Sin Especificar,1690.0
29805,270,326,F,31,1995-01-23,27,Plzen - jih,west Bohemia,QR,95370232,SIPO,Servicios del Hogar,5462.0
29806,271,328,F,80,1996-08-13,1,Hl.m. Praha,Prague,QR,67201065,SIPO,Servicios del Hogar,1535.0
29807,272,329,M,34,1996-10-23,11,Praha - zapad,central Bohemia,IJ,15116119,SIPO,Servicios del Hogar,7454.0
29808,273,330,F,54,1993-07-11,24,Karlovy Vary,west Bohemia,ST,77701490,LEASING,Arrendamiento / Leasing,1320.0
29809,273,330,F,54,1993-07-11,24,Karlovy Vary,west Bohemia,OP,80156594,SIPO,Servicios del Hogar,5965.0
29810,273,330,F,54,1993-07-11,24,Karlovy Vary,west Bohemia,EF,85742187,SIN_ESPECIFICAR,Sin Especificar,178.0
29811,273,330,F,54,1993-07-11,24,Karlovy Vary,west Bohemia,YZ,15870309,POJISTNE,Pago de Seguros,1836.0
29812,274,331,M,56,1993-08-20,76,Sumperk,north Moravia,ST,91567790,SIPO,Servicios del Hogar,9886.0
29813,275,332,M,20,1996-01-02,29,Rokycany,west Bohemia,CD,46536463,SIPO,Servicios del Hogar,198.0
29814,275,332,M,20,1996-01-02,29,Rokycany,west Bohemia,UV,60457825,SIN_ESPECIFICAR,Sin Especificar,2062.0
29815,276,333,M,27,1997-12-08,38,Louny,north Bohemia,AB,22070646,UVER,Cuota de Prestamo,4471.0
29816,276,333,M,27,1997-12-08,38,Louny,north Bohemia,EF,80801391,SIPO,Servicios del Hogar,5212.0
29817,277,334,M,29,1994-05-01,32,Ceska Lipa,north Bohemia,ST,67316442,LEASING,Arrendamiento / Leasing,2682.0
29818,278,335,F,31,1996-04-08,73,Opava,north Moravia,IJ,93538832,SIPO,Servicios del Hogar,3362.0
29819,278,335,F,31,1996-04-08,73,Opava,north Moravia,MN,5409831,LEASING,Arrendamiento / Leasing,676.0
29820,279,336,F,34,1993-04-14,39,Most,north Bohemia,EF,46485179,SIPO,Servicios del Hogar,624.0
29821,279,336,F,34,1993-04-14,39,Most,north Bohemia,QR,68556356,SIN_ESPECIFICAR,Sin Especificar,1380.0
29822,280,338,F,47,1993-01-23,25,Klatovy,west Bohemia,KL,10603589,SIPO,Servicios del Hogar,3334.0
29823,280,338,F,47,1993-01-23,25,Klatovy,west Bohemia,UV,1495051,SIN_ESPECIFICAR,Sin Especificar,4694.0
29824,280,338,F,47,1993-01-23,25,Klatovy,west Bohemia,QR,42263525,LEASING,Arrendamiento / Leasing,957.0
29825,281,339,M,32,1996-10-27,1,Hl.m. Praha,Prague,CD,31156671,SIPO,Servicios del Hogar,5578.0
29826,282,341,M,21,1997-05-12,69,Jesenik,north Moravia,GH,6997305,SIPO,Servicios del Hogar,7531.0
29827,282,341,M,21,1997-05-12,69,Jesenik,north Moravia,AB,4248011,SIN_ESPECIFICAR,Sin Especificar,802.0
29828,283,343,M,79,1996-04-18,44,Chrudim,east Bohemia,OP,9780645,SIPO,Servicios del Hogar,2802.0
29829,284,344,F,35,1997-07-18,54,Brno - mesto,south Moravia,EF,34219330,SIPO,Servicios del Hogar,5629.0
29830,285,345,M,45,1995-05-08,17,Pelhrimov,south Bohemia,UV,52409064,LEASING,Arrendamiento / Leasing,667.0
29831,286,347,M,39,1996-03-27,71,Novy Jicin,north Moravia,ST,3664666,SIPO,Servicios del Hogar,9848.0
29832,287,349,F,71,1993-10-27,16,Jindrichuv Hradec,south Bohemia,CD,57389086,SIPO,Servicios del Hogar,772.0
29833,287,349,F,71,1993-10-27,16,Jindrichuv Hradec,south Bohemia,EF,36382317,SIPO,Servicios del Hogar,1572.0
29834,288,350,F,73,1995-03-18,25,Klatovy,west Bohemia,WX,29425543,SIPO,Servicios del Hogar,3257.0
29835,288,350,F,73,1995-03-18,25,Klatovy,west Bohemia,QR,97550320,SIPO,Servicios del Hogar,207.0
29836,289,351,M,25,1994-03-17,1,Hl.m. Praha,Prague,AB,78823619,SIPO,Servicios del Hogar,5745.0
29837,289,351,M,25,1994-03-17,1,Hl.m. Praha,Prague,OP,72798836,SIN_ESPECIFICAR,Sin Especificar,2621.0
29838,290,352,M,58,1993-12-02,56,Breclav,south Moravia,YZ,60961633,UVER,Cuota de Prestamo,2577.0
29839,290,352,M,58,1993-12-02,56,Breclav,south Moravia,UV,10382223,SIPO,Servicios del Hogar,2653.0
29840,290,352,M,58,1993-12-02,56,Breclav,south Moravia,IJ,5267882,SIN_ESPECIFICAR,Sin Especificar,3274.0
29841,291,353,M,33,1997-06-08,7,Melnik,central Bohemia,YZ,46721518,LEASING,Arrendamiento / Leasing,1942.0
29842,291,353,M,33,1997-06-08,7,Melnik,central Bohemia,EF,31507086,SIPO,Servicios del Hogar,62.0
29843,291,353,M,33,1997-06-08,7,Melnik,central Bohemia,YZ,27026367,SIN_ESPECIFICAR,Sin Especificar,12925.0
29844,292,354,F,76,1997-02-26,49,Semily,east Bohemia,KL,722319,SIPO,Servicios del Hogar,1986.0
29845,293,356,F,19,1997-05-04,1,Hl.m. Praha,Prague,QR,11480212,SIPO,Servicios del Hogar,1636.0
29846,293,356,F,19,1997-05-04,1,Hl.m. Praha,Prague,QR,85708903,SIN_ESPECIFICAR,Sin Especificar,845.0
29847,293,356,F,19,1997-05-04,1,Hl.m. Praha,Prague,EF,34143477,POJISTNE,Pago de Seguros,1366.0
29848,294,358,F,39,1997-01-05,7,Melnik,central Bohemia,MN,91239595,SIPO,Servicios del Hogar,5842.0
29849,294,358,F,39,1997-01-05,7,Melnik,central Bohemia,KL,94949411,SIN_ESPECIFICAR,Sin Especificar,145.0
29850,294,358,F,39,1997-01-05,7,Melnik,central Bohemia,IJ,58432865,POJISTNE,Pago de Seguros,430.0
29851,294,358,F,39,1997-01-05,7,Melnik,central Bohemia,UV,58291846,SIN_ESPECIFICAR,Sin Especificar,156.0
29852,295,359,M,28,1997-11-23,66,Zdar nad Sazavou,south Moravia,AB,78368478,SIPO,Servicios del Hogar,6992.0
29853,296,360,M,55,1996-02-14,49,Semily,east Bohemia,AB,63953745,SIPO,Servicios del Hogar,2646.0
29854,300,365,M,68,1993-06-23,1,Hl.m. Praha,Prague,YZ,46045607,SIPO,Servicios del Hogar,1628.0
29855,301,367,F,35,1995-09-10,60,Prostejov,south Moravia,IJ,99728369,SIPO,Servicios del Hogar,1950.0
29856,302,369,F,68,1996-05-09,7,Melnik,central Bohemia,ST,12600803,SIPO,Servicios del Hogar,3236.0
29857,303,370,F,42,1996-07-25,71,Novy Jicin,north Moravia,KL,43664085,SIPO,Servicios del Hogar,3803.0
29858,303,370,F,42,1996-07-25,71,Novy Jicin,north Moravia,UV,25709551,UVER,Cuota de Prestamo,3132.0
29859,304,371,M,56,1997-03-20,4,Kladno,central Bohemia,AB,27760046,SIPO,Servicios del Hogar,14367.0
29860,305,372,M,66,1996-10-18,34,Chomutov,north Bohemia,ST,77063089,SIPO,Servicios del Hogar,2953.0
29861,306,373,M,62,1993-06-08,16,Jindrichuv Hradec,south Bohemia,IJ,70354622,SIPO,Servicios del Hogar,3657.0
29862,308,375,F,29,1995-10-16,61,Trebic,south Moravia,CD,17178321,LEASING,Arrendamiento / Leasing,1284.0
29863,309,376,F,25,1997-04-25,14,Ceske Budejovice,south Bohemia,UV,74396675,UVER,Cuota de Prestamo,1901.0
29865,311,378,M,20,1997-08-08,50,Svitavy,east Bohemia,CD,93944477,SIPO,Servicios del Hogar,4777.0
29866,311,378,M,20,1997-08-08,50,Svitavy,east Bohemia,WX,80353498,SIN_ESPECIFICAR,Sin Especificar,371.0
29867,311,378,M,20,1997-08-08,50,Svitavy,east Bohemia,GH,47159934,POJISTNE,Pago de Seguros,3375.0
29868,311,378,M,20,1997-08-08,50,Svitavy,east Bohemia,YZ,37490087,SIN_ESPECIFICAR,Sin Especificar,355.0
29869,311,378,M,20,1997-08-08,50,Svitavy,east Bohemia,YZ,67794364,UVER,Cuota de Prestamo,422.0
29870,312,380,M,25,1996-01-03,41,Usti nad Labem,north Bohemia,WX,31189668,SIPO,Servicios del Hogar,7814.0
29871,313,381,F,21,1996-07-06,73,Opava,north Moravia,GH,6982702,SIPO,Servicios del Hogar,2294.0
29872,314,383,F,59,1996-01-26,15,Cesky Krumlov,south Bohemia,WX,56231456,UVER,Cuota de Prestamo,2785.0
29873,314,383,F,59,1996-01-26,15,Cesky Krumlov,south Bohemia,KL,99187093,SIPO,Servicios del Hogar,13691.0
29874,315,385,M,50,1997-12-08,45,Jicin,east Bohemia,MN,6354302,UVER,Cuota de Prestamo,3509.0
29875,317,387,M,71,1993-03-10,76,Sumperk,north Moravia,QR,93325268,SIPO,Servicios del Hogar,3068.0
29876,318,388,F,48,1994-09-16,36,Liberec,north Bohemia,GH,74740838,SIPO,Servicios del Hogar,2858.0
29877,319,389,F,24,1995-10-17,47,Pardubice,east Bohemia,GH,41618597,UVER,Cuota de Prestamo,6150.0
29878,319,389,F,24,1995-10-17,47,Pardubice,east Bohemia,KL,87909203,SIPO,Servicios del Hogar,1057.0
29879,319,389,F,24,1995-10-17,47,Pardubice,east Bohemia,KL,32717514,SIN_ESPECIFICAR,Sin Especificar,2196.0
29880,319,389,F,24,1995-10-17,47,Pardubice,east Bohemia,AB,559258,POJISTNE,Pago de Seguros,416.0
29881,321,391,F,65,1993-11-11,47,Pardubice,east Bohemia,UV,44067668,SIPO,Servicios del Hogar,1876.0
29882,322,392,F,48,1993-02-20,1,Hl.m. Praha,Prague,ST,4537106,SIPO,Servicios del Hogar,6550.0
